Date, Instance, Algorithm, RandSeed, Duration, Optima
2026-02-19 18:14:40, QWH-50-70-32.txt, SRLS, 28, 0.503, 0
2026-02-19 18:14:41, QWH-50-70-32.txt, SRLS, 29, 1.053, 0
2026-02-19 18:14:52, QWH-50-70-32.txt, SRLS, 30, 11.160, 0
2026-02-19 18:14:53, QWH-50-70-33.txt, SRLS, 1, 0.248, 0
2026-02-19 18:14:53, QWH-50-70-33.txt, SRLS, 2, 0.521, 0
2026-02-19 18:14:54, QWH-50-70-33.txt, SRLS, 3, 0.298, 0
2026-02-19 18:14:54, QWH-50-70-33.txt, SRLS, 4, 0.447, 0
2026-02-19 18:14:56, QWH-50-70-33.txt, SRLS, 5, 1.551, 0
2026-02-19 18:14:56, QWH-50-70-33.txt, SRLS, 6, 0.192, 0
2026-02-19 18:14:58, QWH-50-70-33.txt, SRLS, 7, 1.528, 0
2026-02-19 18:14:59, QWH-50-70-33.txt, SRLS, 8, 0.844, 0
2026-02-19 18:14:59, QWH-50-70-33.txt, SRLS, 9, 0.269, 0
2026-02-19 18:15:00, QWH-50-70-33.txt, SRLS, 10, 0.491, 0
2026-02-19 18:15:00, QWH-50-70-33.txt, SRLS, 11, 0.411, 0
2026-02-19 18:15:02, QWH-50-70-33.txt, SRLS, 12, 1.320, 0
2026-02-19 18:15:02, QWH-50-70-33.txt, SRLS, 13, 0.266, 0
2026-02-19 18:15:03, QWH-50-70-33.txt, SRLS, 14, 0.301, 0
2026-02-19 18:15:03, QWH-50-70-33.txt, SRLS, 15, 0.490, 0
2026-02-19 18:15:04, QWH-50-70-33.txt, SRLS, 16, 0.440, 0
2026-02-19 18:15:04, QWH-50-70-33.txt, SRLS, 17, 0.284, 0
2026-02-19 18:15:05, QWH-50-70-33.txt, SRLS, 18, 0.291, 0
2026-02-19 18:15:05, QWH-50-70-33.txt, SRLS, 19, 0.157, 0
2026-02-19 18:15:08, QWH-50-70-33.txt, SRLS, 20, 2.581, 0
2026-02-19 18:15:08, QWH-50-70-33.txt, SRLS, 21, 0.527, 0
2026-02-19 18:15:09, QWH-50-70-33.txt, SRLS, 22, 0.732, 0
2026-02-19 18:15:10, QWH-50-70-33.txt, SRLS, 23, 0.298, 0
2026-02-19 18:15:11, QWH-50-70-33.txt, SRLS, 24, 1.132, 0
2026-02-19 18:15:12, QWH-50-70-33.txt, SRLS, 25, 0.713, 0
2026-02-19 18:15:12, QWH-50-70-33.txt, SRLS, 26, 0.330, 0
2026-02-19 18:15:14, QWH-50-70-33.txt, SRLS, 27, 1.509, 0
2026-02-19 18:15:14, QWH-50-70-33.txt, SRLS, 28, 0.182, 0
2026-02-19 18:15:14, QWH-50-70-33.txt, SRLS, 29, 0.303, 0
2026-02-19 18:15:15, QWH-50-70-33.txt, SRLS, 30, 0.867, 0
2026-02-19 18:15:22, QWH-50-70-34.txt, SRLS, 1, 6.791, 0
2026-02-19 18:15:37, QWH-50-70-34.txt, SRLS, 2, 14.672, 0
2026-02-19 18:15:38, QWH-50-70-34.txt, SRLS, 3, 0.552, 0
2026-02-19 18:15:41, QWH-50-70-34.txt, SRLS, 4, 3.195, 0
2026-02-19 18:15:53, QWH-50-70-34.txt, SRLS, 5, 11.771, 0
2026-02-19 18:15:55, QWH-50-70-34.txt, SRLS, 6, 1.588, 0
2026-02-19 18:16:02, QWH-50-70-34.txt, SRLS, 7, 7.632, 0
2026-02-19 18:16:04, QWH-50-70-34.txt, SRLS, 8, 1.555, 0
2026-02-19 18:16:05, QWH-50-70-34.txt, SRLS, 9, 0.459, 0
2026-02-19 18:16:11, QWH-50-70-34.txt, SRLS, 10, 5.893, 0
2026-02-19 18:16:15, QWH-50-70-34.txt, SRLS, 11, 3.863, 0
2026-02-19 18:16:15, QWH-50-70-34.txt, SRLS, 12, 0.352, 0
2026-02-19 18:16:25, QWH-50-70-34.txt, SRLS, 13, 9.282, 0
2026-02-19 18:16:25, QWH-50-70-34.txt, SRLS, 14, 0.728, 0
2026-02-19 18:16:27, QWH-50-70-34.txt, SRLS, 15, 1.685, 0
2026-02-19 18:16:36, QWH-50-70-34.txt, SRLS, 16, 8.157, 0
2026-02-19 18:16:36, QWH-50-70-34.txt, SRLS, 17, 0.368, 0
2026-02-19 18:16:40, QWH-50-70-34.txt, SRLS, 18, 3.414, 0
2026-02-19 18:16:44, QWH-50-70-34.txt, SRLS, 19, 4.624, 0
2026-02-19 18:16:45, QWH-50-70-34.txt, SRLS, 20, 1.088, 0
2026-02-19 18:16:50, QWH-50-70-34.txt, SRLS, 21, 4.068, 0
2026-02-19 18:16:51, QWH-50-70-34.txt, SRLS, 22, 1.330, 0
2026-02-19 18:16:52, QWH-50-70-34.txt, SRLS, 23, 1.215, 0
2026-02-19 18:16:54, QWH-50-70-34.txt, SRLS, 24, 1.293, 0
2026-02-19 18:16:55, QWH-50-70-34.txt, SRLS, 25, 0.636, 0
2026-02-19 18:16:55, QWH-50-70-34.txt, SRLS, 26, 0.747, 0
2026-02-19 18:17:04, QWH-50-70-34.txt, SRLS, 27, 7.975, 0
2026-02-19 18:17:12, QWH-50-70-34.txt, SRLS, 28, 7.858, 0
2026-02-19 18:17:20, QWH-50-70-34.txt, SRLS, 29, 8.589, 0
2026-02-19 18:17:24, QWH-50-70-34.txt, SRLS, 30, 4.057, 0
2026-02-19 18:17:31, QWH-50-70-35.txt, SRLS, 1, 6.696, 0
2026-02-19 18:17:32, QWH-50-70-35.txt, SRLS, 2, 1.012, 0
2026-02-19 18:17:39, QWH-50-70-35.txt, SRLS, 3, 6.680, 0
2026-02-19 18:17:51, QWH-50-70-35.txt, SRLS, 4, 11.333, 0
2026-02-19 18:17:53, QWH-50-70-35.txt, SRLS, 5, 2.058, 0
2026-02-19 18:18:12, QWH-50-70-35.txt, SRLS, 6, 18.688, 0
2026-02-19 18:18:17, QWH-50-70-35.txt, SRLS, 7, 5.421, 0
2026-02-19 18:18:20, QWH-50-70-35.txt, SRLS, 8, 2.665, 0
2026-02-19 18:18:25, QWH-50-70-35.txt, SRLS, 9, 4.982, 0
2026-02-19 18:18:27, QWH-50-70-35.txt, SRLS, 10, 1.847, 0
2026-02-19 18:18:35, QWH-50-70-35.txt, SRLS, 11, 8.401, 0
2026-02-19 18:18:43, QWH-50-70-35.txt, SRLS, 12, 7.381, 0
2026-02-19 18:18:46, QWH-50-70-35.txt, SRLS, 13, 3.235, 0
2026-02-19 18:18:53, QWH-50-70-35.txt, SRLS, 14, 6.845, 0
2026-02-19 18:19:01, QWH-50-70-35.txt, SRLS, 15, 7.423, 0
2026-02-19 18:19:25, QWH-50-70-35.txt, SRLS, 16, 24.027, 0
2026-02-19 18:19:30, QWH-50-70-35.txt, SRLS, 17, 5.281, 0
2026-02-19 18:19:43, QWH-50-70-35.txt, SRLS, 18, 12.489, 0
2026-02-19 18:19:48, QWH-50-70-35.txt, SRLS, 19, 5.348, 0
2026-02-19 18:19:50, QWH-50-70-35.txt, SRLS, 20, 1.847, 0
2026-02-19 18:20:03, QWH-50-70-35.txt, SRLS, 21, 12.658, 0
2026-02-19 18:20:04, QWH-50-70-35.txt, SRLS, 22, 0.359, 0
2026-02-19 18:20:09, QWH-50-70-35.txt, SRLS, 23, 5.359, 0
2026-02-19 18:20:33, QWH-50-70-35.txt, SRLS, 24, 23.779, 0
2026-02-19 18:20:34, QWH-50-70-35.txt, SRLS, 25, 0.543, 0
2026-02-19 18:20:36, QWH-50-70-35.txt, SRLS, 26, 2.743, 0
2026-02-19 18:20:42, QWH-50-70-35.txt, SRLS, 27, 5.559, 0
2026-02-19 18:20:45, QWH-50-70-35.txt, SRLS, 28, 2.419, 0
2026-02-19 18:20:46, QWH-50-70-35.txt, SRLS, 29, 1.515, 0
2026-02-19 18:20:58, QWH-50-70-35.txt, SRLS, 30, 11.138, 0
2026-02-19 18:21:03, QWH-50-70-36.txt, SRLS, 1, 5.754, 0
2026-02-19 18:21:18, QWH-50-70-36.txt, SRLS, 2, 14.797, 0
2026-02-19 18:21:19, QWH-50-70-36.txt, SRLS, 3, 0.306, 0
2026-02-19 18:21:36, QWH-50-70-36.txt, SRLS, 4, 16.950, 0
2026-02-19 18:21:37, QWH-50-70-36.txt, SRLS, 5, 0.934, 0
2026-02-19 18:22:04, QWH-50-70-36.txt, SRLS, 6, 27.088, 0
2026-02-19 18:22:16, QWH-50-70-36.txt, SRLS, 7, 11.694, 0
2026-02-19 18:22:21, QWH-50-70-36.txt, SRLS, 8, 4.662, 0
2026-02-19 18:22:41, QWH-50-70-36.txt, SRLS, 9, 20.671, 0
2026-02-19 18:22:44, QWH-50-70-36.txt, SRLS, 10, 2.767, 0
2026-02-19 18:22:45, QWH-50-70-36.txt, SRLS, 11, 0.979, 0
2026-02-19 18:23:11, QWH-50-70-36.txt, SRLS, 12, 25.875, 0
2026-02-19 18:23:21, QWH-50-70-36.txt, SRLS, 13, 9.898, 0
2026-02-19 18:23:29, QWH-50-70-36.txt, SRLS, 14, 7.323, 0
2026-02-19 18:23:32, QWH-50-70-36.txt, SRLS, 15, 3.110, 0
2026-02-19 18:23:34, QWH-50-70-36.txt, SRLS, 16, 1.514, 0
2026-02-19 18:24:03, QWH-50-70-36.txt, SRLS, 17, 29.069, 0
2026-02-19 18:24:06, QWH-50-70-36.txt, SRLS, 18, 2.745, 0
2026-02-19 18:24:10, QWH-50-70-36.txt, SRLS, 19, 3.699, 0
2026-02-19 18:24:12, QWH-50-70-36.txt, SRLS, 20, 2.092, 0
2026-02-19 18:24:15, QWH-50-70-36.txt, SRLS, 21, 3.197, 0
2026-02-19 18:24:17, QWH-50-70-36.txt, SRLS, 22, 1.468, 0
2026-02-19 18:24:19, QWH-50-70-36.txt, SRLS, 23, 1.568, 0
2026-02-19 18:24:20, QWH-50-70-36.txt, SRLS, 24, 0.884, 0
2026-02-19 18:24:41, QWH-50-70-36.txt, SRLS, 25, 21.741, 0
2026-02-19 18:24:44, QWH-50-70-36.txt, SRLS, 26, 2.668, 0
2026-02-19 18:24:47, QWH-50-70-36.txt, SRLS, 27, 2.196, 0
2026-02-19 18:25:50, QWH-50-70-36.txt, SRLS, 28, 63.156, 0
2026-02-19 18:25:50, QWH-50-70-36.txt, SRLS, 29, 0.508, 0
2026-02-19 18:25:56, QWH-50-70-36.txt, SRLS, 30, 4.958, 0
2026-02-19 18:25:58, QWH-50-70-37.txt, SRLS, 1, 2.588, 0
2026-02-19 18:25:59, QWH-50-70-37.txt, SRLS, 2, 0.427, 0
2026-02-19 18:26:00, QWH-50-70-37.txt, SRLS, 3, 0.673, 0
2026-02-19 18:26:03, QWH-50-70-37.txt, SRLS, 4, 3.211, 0
2026-02-19 18:26:11, QWH-50-70-37.txt, SRLS, 5, 8.150, 0
2026-02-19 18:26:16, QWH-50-70-37.txt, SRLS, 6, 4.114, 0
2026-02-19 18:26:18, QWH-50-70-37.txt, SRLS, 7, 2.175, 0
2026-02-19 18:26:19, QWH-50-70-37.txt, SRLS, 8, 0.847, 0
2026-02-19 18:26:20, QWH-50-70-37.txt, SRLS, 9, 1.086, 0
2026-02-19 18:26:23, QWH-50-70-37.txt, SRLS, 10, 2.994, 0
2026-02-19 18:26:25, QWH-50-70-37.txt, SRLS, 11, 1.737, 0
2026-02-19 18:26:28, QWH-50-70-37.txt, SRLS, 12, 3.006, 0
2026-02-19 18:26:29, QWH-50-70-37.txt, SRLS, 13, 0.586, 0
2026-02-19 18:26:32, QWH-50-70-37.txt, SRLS, 14, 3.235, 0
2026-02-19 18:26:33, QWH-50-70-37.txt, SRLS, 15, 0.386, 0
2026-02-19 18:26:36, QWH-50-70-37.txt, SRLS, 16, 3.500, 0
2026-02-19 18:26:39, QWH-50-70-37.txt, SRLS, 17, 2.682, 0
2026-02-19 18:26:41, QWH-50-70-37.txt, SRLS, 18, 2.181, 0
2026-02-19 18:26:44, QWH-50-70-37.txt, SRLS, 19, 1.978, 0
2026-02-19 18:26:44, QWH-50-70-37.txt, SRLS, 20, 0.518, 0
2026-02-19 18:26:47, QWH-50-70-37.txt, SRLS, 21, 2.324, 0
2026-02-19 18:26:53, QWH-50-70-37.txt, SRLS, 22, 6.262, 0
2026-02-19 18:26:56, QWH-50-70-37.txt, SRLS, 23, 2.428, 0
2026-02-19 18:26:57, QWH-50-70-37.txt, SRLS, 24, 0.770, 0
2026-02-19 18:27:14, QWH-50-70-37.txt, SRLS, 25, 17.294, 0
2026-02-19 18:27:18, QWH-50-70-37.txt, SRLS, 26, 4.064, 0
2026-02-19 18:27:20, QWH-50-70-37.txt, SRLS, 27, 1.343, 0
2026-02-19 18:27:26, QWH-50-70-37.txt, SRLS, 28, 6.127, 0
2026-02-19 18:27:28, QWH-50-70-37.txt, SRLS, 29, 1.828, 0
2026-02-19 18:27:31, QWH-50-70-37.txt, SRLS, 30, 3.240, 0
2026-02-19 18:27:33, QWH-50-70-38.txt, SRLS, 1, 1.186, 0
2026-02-19 18:27:51, QWH-50-70-38.txt, SRLS, 2, 18.575, 0
2026-02-19 18:27:54, QWH-50-70-38.txt, SRLS, 3, 2.910, 0
2026-02-19 18:28:00, QWH-50-70-38.txt, SRLS, 4, 5.278, 0
2026-02-19 18:28:01, QWH-50-70-38.txt, SRLS, 5, 0.860, 0
2026-02-19 18:28:01, QWH-50-70-38.txt, SRLS, 6, 0.309, 0
2026-02-19 18:28:03, QWH-50-70-38.txt, SRLS, 7, 1.631, 0
2026-02-19 18:28:36, QWH-50-70-38.txt, SRLS, 8, 32.506, 0
2026-02-19 18:28:41, QWH-50-70-38.txt, SRLS, 9, 4.925, 0
2026-02-19 18:28:48, QWH-50-70-38.txt, SRLS, 10, 7.353, 0
2026-02-19 18:28:51, QWH-50-70-38.txt, SRLS, 11, 2.334, 0
2026-02-19 18:28:53, QWH-50-70-38.txt, SRLS, 12, 2.135, 0
2026-02-19 18:28:58, QWH-50-70-38.txt, SRLS, 13, 5.338, 0
2026-02-19 18:29:08, QWH-50-70-38.txt, SRLS, 14, 9.508, 0
2026-02-19 18:29:14, QWH-50-70-38.txt, SRLS, 15, 5.557, 0
2026-02-19 18:29:34, QWH-50-70-38.txt, SRLS, 16, 19.847, 0
2026-02-19 18:29:38, QWH-50-70-38.txt, SRLS, 17, 3.871, 0
2026-02-19 18:29:40, QWH-50-70-38.txt, SRLS, 18, 2.548, 0
2026-02-19 18:29:43, QWH-50-70-38.txt, SRLS, 19, 2.731, 0
2026-02-19 18:29:47, QWH-50-70-38.txt, SRLS, 20, 3.676, 0
2026-02-19 18:29:51, QWH-50-70-38.txt, SRLS, 21, 3.647, 0
2026-02-19 18:30:09, QWH-50-70-38.txt, SRLS, 22, 18.617, 0
2026-02-19 18:30:16, QWH-50-70-38.txt, SRLS, 23, 5.985, 0
2026-02-19 18:30:18, QWH-50-70-38.txt, SRLS, 24, 2.146, 0
2026-02-19 18:30:20, QWH-50-70-38.txt, SRLS, 25, 1.692, 0
2026-02-19 18:30:26, QWH-50-70-38.txt, SRLS, 26, 6.165, 0
2026-02-19 18:30:33, QWH-50-70-38.txt, SRLS, 27, 7.080, 0
2026-02-19 18:30:35, QWH-50-70-38.txt, SRLS, 28, 2.068, 0
2026-02-19 18:30:40, QWH-50-70-38.txt, SRLS, 29, 4.622, 0
2026-02-19 18:30:41, QWH-50-70-38.txt, SRLS, 30, 0.839, 0
2026-02-19 18:30:45, QWH-50-70-39.txt, SRLS, 1, 4.043, 0
2026-02-19 18:30:50, QWH-50-70-39.txt, SRLS, 2, 5.006, 0
2026-02-19 18:30:55, QWH-50-70-39.txt, SRLS, 3, 4.687, 0
2026-02-19 18:31:33, QWH-50-70-39.txt, SRLS, 4, 38.102, 0
2026-02-19 18:31:36, QWH-50-70-39.txt, SRLS, 5, 2.209, 0
2026-02-19 18:31:39, QWH-50-70-39.txt, SRLS, 6, 3.360, 0
2026-02-19 18:31:42, QWH-50-70-39.txt, SRLS, 7, 2.374, 0
2026-02-19 18:31:50, QWH-50-70-39.txt, SRLS, 8, 8.016, 0
2026-02-19 18:31:51, QWH-50-70-39.txt, SRLS, 9, 1.435, 0
2026-02-19 18:31:58, QWH-50-70-39.txt, SRLS, 10, 6.684, 0
2026-02-19 18:31:59, QWH-50-70-39.txt, SRLS, 11, 1.029, 0
2026-02-19 18:32:00, QWH-50-70-39.txt, SRLS, 12, 0.883, 0
2026-02-19 18:32:06, QWH-50-70-39.txt, SRLS, 13, 5.842, 0
2026-02-19 18:32:08, QWH-50-70-39.txt, SRLS, 14, 1.271, 0
2026-02-19 18:32:10, QWH-50-70-39.txt, SRLS, 15, 1.941, 0
2026-02-19 18:32:12, QWH-50-70-39.txt, SRLS, 16, 1.497, 0
2026-02-19 18:32:15, QWH-50-70-39.txt, SRLS, 17, 3.388, 0
2026-02-19 18:32:16, QWH-50-70-39.txt, SRLS, 18, 0.585, 0
2026-02-19 18:32:22, QWH-50-70-39.txt, SRLS, 19, 6.241, 0
2026-02-19 18:32:25, QWH-50-70-39.txt, SRLS, 20, 2.748, 0
2026-02-19 18:32:30, QWH-50-70-39.txt, SRLS, 21, 4.585, 0
2026-02-19 18:32:41, QWH-50-70-39.txt, SRLS, 22, 11.076, 0
2026-02-19 18:32:44, QWH-50-70-39.txt, SRLS, 23, 3.245, 0
2026-02-19 18:32:50, QWH-50-70-39.txt, SRLS, 24, 5.167, 0
2026-02-19 18:32:55, QWH-50-70-39.txt, SRLS, 25, 4.895, 0
2026-02-19 18:32:55, QWH-50-70-39.txt, SRLS, 26, 0.578, 0
2026-02-19 18:32:57, QWH-50-70-39.txt, SRLS, 27, 1.171, 0
2026-02-19 18:32:59, QWH-50-70-39.txt, SRLS, 28, 2.617, 0
2026-02-19 18:33:05, QWH-50-70-39.txt, SRLS, 29, 5.801, 0
2026-02-19 18:33:13, QWH-50-70-39.txt, SRLS, 30, 7.270, 0
2026-02-19 18:33:15, QWH-50-70-4.txt, SRLS, 1, 2.414, 0
2026-02-19 18:33:16, QWH-50-70-4.txt, SRLS, 2, 0.753, 0
2026-02-19 18:33:20, QWH-50-70-4.txt, SRLS, 3, 3.660, 0
2026-02-19 18:33:22, QWH-50-70-4.txt, SRLS, 4, 1.809, 0
2026-02-19 18:33:27, QWH-50-70-4.txt, SRLS, 5, 4.741, 0
2026-02-19 18:33:28, QWH-50-70-4.txt, SRLS, 6, 1.455, 0
2026-02-19 18:33:31, QWH-50-70-4.txt, SRLS, 7, 2.396, 0
2026-02-19 18:33:32, QWH-50-70-4.txt, SRLS, 8, 1.410, 0
2026-02-19 18:33:34, QWH-50-70-4.txt, SRLS, 9, 1.864, 0
2026-02-19 18:33:43, QWH-50-70-4.txt, SRLS, 10, 8.434, 0
2026-02-19 18:33:51, QWH-50-70-4.txt, SRLS, 11, 7.689, 0
2026-02-19 18:33:52, QWH-50-70-4.txt, SRLS, 12, 1.491, 0
2026-02-19 18:34:05, QWH-50-70-4.txt, SRLS, 13, 12.241, 0
2026-02-19 18:34:06, QWH-50-70-4.txt, SRLS, 14, 1.373, 0
2026-02-19 18:34:09, QWH-50-70-4.txt, SRLS, 15, 2.712, 0
2026-02-19 18:34:10, QWH-50-70-4.txt, SRLS, 16, 1.018, 0
2026-02-19 18:34:12, QWH-50-70-4.txt, SRLS, 17, 1.532, 0
2026-02-19 18:34:21, QWH-50-70-4.txt, SRLS, 18, 8.461, 0
2026-02-19 18:34:22, QWH-50-70-4.txt, SRLS, 19, 1.821, 0
2026-02-19 18:34:26, QWH-50-70-4.txt, SRLS, 20, 3.639, 0
2026-02-19 18:34:30, QWH-50-70-4.txt, SRLS, 21, 3.444, 0
2026-02-19 18:34:31, QWH-50-70-4.txt, SRLS, 22, 1.011, 0
2026-02-19 18:34:33, QWH-50-70-4.txt, SRLS, 23, 1.512, 0
2026-02-19 18:34:35, QWH-50-70-4.txt, SRLS, 24, 2.666, 0
2026-02-19 18:34:37, QWH-50-70-4.txt, SRLS, 25, 1.260, 0
2026-02-19 18:34:39, QWH-50-70-4.txt, SRLS, 26, 2.102, 0
2026-02-19 18:34:40, QWH-50-70-4.txt, SRLS, 27, 1.037, 0
2026-02-19 18:34:42, QWH-50-70-4.txt, SRLS, 28, 2.038, 0
2026-02-19 18:34:47, QWH-50-70-4.txt, SRLS, 29, 4.241, 0
2026-02-19 18:34:49, QWH-50-70-4.txt, SRLS, 30, 1.728, 0
2026-02-19 18:34:53, QWH-50-70-40.txt, SRLS, 1, 4.594, 0
2026-02-19 18:34:55, QWH-50-70-40.txt, SRLS, 2, 1.962, 0
2026-02-19 18:34:57, QWH-50-70-40.txt, SRLS, 3, 1.714, 0
2026-02-19 18:35:28, QWH-50-70-40.txt, SRLS, 4, 30.614, 0
2026-02-19 18:35:57, QWH-50-70-40.txt, SRLS, 5, 28.610, 0
2026-02-19 18:36:02, QWH-50-70-40.txt, SRLS, 6, 5.514, 0
2026-02-19 18:36:19, QWH-50-70-40.txt, SRLS, 7, 16.817, 0
2026-02-19 18:36:24, QWH-50-70-40.txt, SRLS, 8, 4.418, 0
2026-02-19 18:36:43, QWH-50-70-40.txt, SRLS, 9, 19.346, 0
2026-02-19 18:36:56, QWH-50-70-40.txt, SRLS, 10, 12.229, 0
2026-02-19 18:37:13, QWH-50-70-40.txt, SRLS, 11, 16.890, 0
2026-02-19 18:37:16, QWH-50-70-40.txt, SRLS, 12, 2.973, 0
2026-02-19 18:37:25, QWH-50-70-40.txt, SRLS, 13, 9.012, 0
2026-02-19 18:37:28, QWH-50-70-40.txt, SRLS, 14, 2.755, 0
2026-02-19 18:37:36, QWH-50-70-40.txt, SRLS, 15, 8.260, 0
2026-02-19 18:37:38, QWH-50-70-40.txt, SRLS, 16, 1.235, 0
2026-02-19 18:37:40, QWH-50-70-40.txt, SRLS, 17, 2.278, 0
2026-02-19 18:37:44, QWH-50-70-40.txt, SRLS, 18, 3.517, 0
2026-02-19 18:38:09, QWH-50-70-40.txt, SRLS, 19, 25.248, 0
2026-02-19 18:38:10, QWH-50-70-40.txt, SRLS, 20, 1.140, 0
2026-02-19 18:38:19, QWH-50-70-40.txt, SRLS, 21, 8.440, 0
2026-02-19 18:38:40, QWH-50-70-40.txt, SRLS, 22, 20.911, 0
2026-02-19 18:38:45, QWH-50-70-40.txt, SRLS, 23, 4.969, 0
2026-02-19 18:38:48, QWH-50-70-40.txt, SRLS, 24, 2.722, 0
2026-02-19 18:38:58, QWH-50-70-40.txt, SRLS, 25, 10.056, 0
2026-02-19 18:39:04, QWH-50-70-40.txt, SRLS, 26, 5.985, 0
2026-02-19 18:39:09, QWH-50-70-40.txt, SRLS, 27, 4.624, 0
2026-02-19 18:39:50, QWH-50-70-40.txt, SRLS, 28, 41.363, 0
2026-02-19 18:39:52, QWH-50-70-40.txt, SRLS, 29, 1.768, 0
2026-02-19 18:39:55, QWH-50-70-40.txt, SRLS, 30, 2.600, 0
2026-02-19 18:39:56, QWH-50-70-41.txt, SRLS, 1, 0.836, 0
2026-02-19 18:39:58, QWH-50-70-41.txt, SRLS, 2, 1.502, 0
2026-02-19 18:39:59, QWH-50-70-41.txt, SRLS, 3, 1.128, 0
2026-02-19 18:39:59, QWH-50-70-41.txt, SRLS, 4, 0.421, 0
2026-02-19 18:40:00, QWH-50-70-41.txt, SRLS, 5, 0.848, 0
2026-02-19 18:40:07, QWH-50-70-41.txt, SRLS, 6, 6.869, 0
2026-02-19 18:40:08, QWH-50-70-41.txt, SRLS, 7, 0.414, 0
2026-02-19 18:40:08, QWH-50-70-41.txt, SRLS, 8, 0.394, 0
2026-02-19 18:40:10, QWH-50-70-41.txt, SRLS, 9, 0.996, 0
2026-02-19 18:40:11, QWH-50-70-41.txt, SRLS, 10, 1.005, 0
2026-02-19 18:40:13, QWH-50-70-41.txt, SRLS, 11, 2.381, 0
2026-02-19 18:40:14, QWH-50-70-41.txt, SRLS, 12, 0.369, 0
2026-02-19 18:40:15, QWH-50-70-41.txt, SRLS, 13, 0.654, 0
2026-02-19 18:40:17, QWH-50-70-41.txt, SRLS, 14, 1.886, 0
2026-02-19 18:40:19, QWH-50-70-41.txt, SRLS, 15, 2.034, 0
2026-02-19 18:40:24, QWH-50-70-41.txt, SRLS, 16, 4.835, 0
2026-02-19 18:40:27, QWH-50-70-41.txt, SRLS, 17, 3.138, 0
2026-02-19 18:40:29, QWH-50-70-41.txt, SRLS, 18, 1.661, 0
2026-02-19 18:40:32, QWH-50-70-41.txt, SRLS, 19, 2.769, 0
2026-02-19 18:40:32, QWH-50-70-41.txt, SRLS, 20, 0.457, 0
2026-02-19 18:40:36, QWH-50-70-41.txt, SRLS, 21, 3.158, 0
2026-02-19 18:40:37, QWH-50-70-41.txt, SRLS, 22, 1.565, 0
2026-02-19 18:40:38, QWH-50-70-41.txt, SRLS, 23, 0.659, 0
2026-02-19 18:40:38, QWH-50-70-41.txt, SRLS, 24, 0.309, 0
2026-02-19 18:40:39, QWH-50-70-41.txt, SRLS, 25, 0.718, 0
2026-02-19 18:40:40, QWH-50-70-41.txt, SRLS, 26, 0.722, 0
2026-02-19 18:40:42, QWH-50-70-41.txt, SRLS, 27, 1.185, 0
2026-02-19 18:40:42, QWH-50-70-41.txt, SRLS, 28, 0.405, 0
2026-02-19 18:40:43, QWH-50-70-41.txt, SRLS, 29, 0.786, 0
2026-02-19 18:40:45, QWH-50-70-41.txt, SRLS, 30, 1.897, 0
2026-02-19 18:40:47, QWH-50-70-42.txt, SRLS, 1, 1.717, 0
2026-02-19 18:40:48, QWH-50-70-42.txt, SRLS, 2, 0.870, 0
2026-02-19 18:40:52, QWH-50-70-42.txt, SRLS, 3, 4.038, 0
2026-02-19 18:40:54, QWH-50-70-42.txt, SRLS, 4, 1.785, 0
2026-02-19 18:40:55, QWH-50-70-42.txt, SRLS, 5, 1.252, 0
2026-02-19 18:40:57, QWH-50-70-42.txt, SRLS, 6, 1.433, 0
2026-02-19 18:41:00, QWH-50-70-42.txt, SRLS, 7, 3.017, 0
2026-02-19 18:41:03, QWH-50-70-42.txt, SRLS, 8, 2.631, 0
2026-02-19 18:41:03, QWH-50-70-42.txt, SRLS, 9, 0.475, 0
2026-02-19 18:41:04, QWH-50-70-42.txt, SRLS, 10, 0.345, 0
2026-02-19 18:41:06, QWH-50-70-42.txt, SRLS, 11, 1.551, 0
2026-02-19 18:41:10, QWH-50-70-42.txt, SRLS, 12, 4.059, 0
2026-02-19 18:41:11, QWH-50-70-42.txt, SRLS, 13, 1.513, 0
2026-02-19 18:41:14, QWH-50-70-42.txt, SRLS, 14, 2.256, 0
2026-02-19 18:41:15, QWH-50-70-42.txt, SRLS, 15, 0.778, 0
2026-02-19 18:41:16, QWH-50-70-42.txt, SRLS, 16, 0.696, 0
2026-02-19 18:41:18, QWH-50-70-42.txt, SRLS, 17, 2.307, 0
2026-02-19 18:41:19, QWH-50-70-42.txt, SRLS, 18, 1.268, 0
2026-02-19 18:41:24, QWH-50-70-42.txt, SRLS, 19, 4.310, 0
2026-02-19 18:41:25, QWH-50-70-42.txt, SRLS, 20, 1.358, 0
2026-02-19 18:41:26, QWH-50-70-42.txt, SRLS, 21, 0.670, 0
2026-02-19 18:41:27, QWH-50-70-42.txt, SRLS, 22, 0.646, 0
2026-02-19 18:41:32, QWH-50-70-42.txt, SRLS, 23, 4.618, 0
2026-02-19 18:41:33, QWH-50-70-42.txt, SRLS, 24, 1.215, 0
2026-02-19 18:41:34, QWH-50-70-42.txt, SRLS, 25, 0.387, 0
2026-02-19 18:41:34, QWH-50-70-42.txt, SRLS, 26, 0.643, 0
2026-02-19 18:41:37, QWH-50-70-42.txt, SRLS, 27, 2.830, 0
2026-02-19 18:41:40, QWH-50-70-42.txt, SRLS, 28, 2.744, 0
2026-02-19 18:41:41, QWH-50-70-42.txt, SRLS, 29, 0.263, 0
